"ID";"Name";"Longitude_WGS84";"Latitude_WGS84";"Street";"AdmArea";"District";"RouteNumbers";"StationName";"Direction";"Pavilion";"OperatingOrgName";"EntryState";"global_id";"geoData";
"6812";"«Деловая ул.», Кавказский бульвар (от центра)";"37.6397180495038";"55.6287938180582";"Кавказский бульвар";"Южный административный округ";"район Царицыно";"А182; А839; А150";"Деловая ул.";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723319";"{type=Point, coordinates=[37.6397180799392, 55.6287934489769]}";
"6813";"«Мясокомбинат», Кавказский бульвар (от центра)";"37.6334183866278";"55.6292237235711";"Кавказский бульвар";"Южный административный округ";"район Царицыно";"А150";"Мясокомбинат";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723320";"{type=Point, coordinates=[37.6334184176561, 55.6292233547432]}";
"6814";"«Платф. Чертаново (выс., пос.)», Промышленная улица (в центр)";"37.6287680347472";"55.6327027919461";"Промышленная улица";"Южный административный округ";"район Царицыно";"А150";"Платф. Чертаново (выс., пос.)";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723321";"{type=Point, coordinates=[37.6287680649296, 55.6327024226511]}";
"6815";"«Промышленная ул.», Промышленная улица (в центр)";"37.6348783279276";"55.63427887219";"Промышленная улица";"Южный административный округ";"район Царицыно";"А150";"Промышленная ул.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723322";"{type=Point, coordinates=[37.6348783578635, 55.6342785031393]}";
"6816";"«Деловая ул., 15», Деловая улица (от центра)";"37.6395811083195";"55.6312429149194";"Деловая улица";"Южный административный округ";"район Царицыно";"А150";"Деловая ул., 15";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723323";"{type=Point, coordinates=[37.6395811389655, 55.6312425455159]}";
"6817";"«Деловая ул.», Кавказский бульвар (в центр)";"37.6398873692277";"55.6286201091422";"Кавказский бульвар";"Южный административный округ";"район Царицыно";"А182; А150";"Деловая ул.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723324";"{type=Point, coordinates=[37.639887399793, 55.6286197399504]}";
"6818";"«14-я гор. б-ца», Кавказский бульвар (в центр)";"37.6484160426619";"55.6280110651739";"Кавказский бульвар";"Южный административный округ";"район Царицыно";"А182; А217; А150";"14-я гор. б-ца";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723325";"{type=Point, coordinates=[37.6484160724439, 55.6280106958823]}";
"6819";"«Бакинская ул.», Кавказский бульвар (в центр)";"37.6560044431241";"55.6277680925886";"Кавказский бульвар";"Южный административный округ";"район Царицыно";"А182; А217; А150";"Бакинская ул.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723326";"{type=Point, coordinates=[37.6560044731009, 55.6277677232443]}";
"7719";"«Ул. Нов. Дорога», Большая Почтовая улица (в центр)";"37.6940712113642";"55.7769504246677";"Большая Почтовая улица";"Центральный административный округ";"Басманный район";"А78";"Ул. Нов. Дорога";"в центр";"нет";"";"активна";"1723327";"{type=Point, coordinates=[37.6940712424125, 55.7769500564661]}";
"7722";"«Лефортовская пл.», 2-я Бауманская улица (от центра)";"37.6844074990684";"55.7684485767691";"2-я Бауманская улица";"Центральный административный округ";"Басманный район";"А78";"Лефортовская пл.";"от центра";"нет";"";"активна";"1723328";"{type=Point, coordinates=[37.6844075294981, 55.7684482084921]}";
"7723";"«МГТУ им. Баумана», 2-я Бауманская улица (от центра)";"37.6828112420863";"55.7657142095692";"2-я Бауманская улица";"Центральный административный округ";"Басманный район";"А78";"МГТУ им. Баумана";"от центра";"нет";"";"активна";"1723329";"{type=Point, coordinates=[37.6828112726417, 55.7657138413917]}";
"7724";"«Технический пер.», 2-я Бауманская улица (от центра)";"37.6818853447268";"55.7635065446465";"2-я Бауманская улица";"Центральный административный округ";"Басманный район";"А78";"Технический пер.";"от центра";"нет";"";"активна";"1723330";"{type=Point, coordinates=[37.6818853754815, 55.7635061764384]}";
